720x1280
Adreno 320 (16.27)	Adreno 320 (6.48)	Adreno 320 (17.93)	Adreno 320 (6.36)	Adreno 320 (15.96)	Adreno 530 (16.61)	Adreno 530 (5.41)	Adreno 530 (22.54)	Adreno 530 (5.50)	Adreno 530 (22.81)	Mali 450 (17.48)	Mali 450 (10.55)	Mali 450 (29.94)	Mali 450 (14.54)	Mali 450 (29.55)	PVR G6200 (16.91)	PVR G6200 (12.47)	PVR G6200 (19.95)	PVR G6200 (10.72)	PVR G6200 (20.25)	Tegra 3 (39.70)	Tegra 3 (26.76)	Tegra 3 (36.54)	Tegra 3 (27.59)	Tegra 3 (34.41)	Tegra 4 (16.53)	Tegra 4 (9.21)	Tegra 4 (16.79)	Tegra 4 (10.10)	Tegra 4 (16.41)	
vsync (16.27)	none (6.48)	glReadPixels (17.93)	EGLSyncKHR (6.36)	glFinish (15.96)	vsync (16.61)	none (5.41)	glReadPixels (22.54)	EGLSyncKHR (5.50)	glFinish (22.81)	vsync (17.48)	none (10.55)	glReadPixels (29.94)	EGLSyncKHR (14.54)	glFinish (29.55)	vsync (16.91)	none (12.47)	glReadPixels (19.95)	EGLSyncKHR (10.72)	glFinish (20.25)	vsync (39.70)	none (26.76)	glReadPixels (36.54)	EGLSyncKHR (27.59)	glFinish (34.41)	vsync (16.53)	none (9.21)	glReadPixels (16.79)	EGLSyncKHR (10.10)	glFinish (16.41)	
16.214000	5.543000	11.636000	6.102000	16.889000	16.898000	4.975000	14.408000	5.201000	17.734000	13.357000	9.785000	33.444000	10.998000	31.981000	17.254000	9.344000	21.594000	10.666000	21.191000	31.989000	21.406000	31.704000	33.719000	33.795000	13.088000	9.116000	15.357000	10.163000	16.399000	
16.241000	5.411000	12.340000	6.424000	13.425000	16.202000	5.133000	21.646000	5.953000	19.291000	21.494000	10.468000	32.154000	14.378000	32.806000	16.760000	12.303000	20.066000	10.814000	21.474000	34.505000	25.833000	32.395000	44.162000	35.442000	16.986000	9.219000	15.173000	8.779000	15.553000	
16.578000	6.448000	11.855000	6.096000	11.331000	17.517000	4.972000	23.653000	5.821000	22.156000	17.209000	10.052000	32.017000	14.876000	32.225000	17.122000	12.524000	20.167000	11.272000	21.435000	68.265000	36.254000	33.366000	33.219000	32.866000	16.672000	9.249000	15.265000	10.277000	18.836000	
16.078000	5.365000	11.825000	5.632000	11.297000	16.066000	5.136000	25.839000	5.437000	25.319000	16.690000	9.755000	32.554000	14.960000	32.425000	13.964000	13.177000	20.460000	11.365000	21.653000	37.610000	29.338000	32.814000	29.205000	33.017000	16.653000	9.234000	15.403000	9.881000	16.927000	
16.366000	6.248000	12.073000	5.669000	11.529000	16.473000	4.840000	29.393000	6.216000	27.858000	18.183000	9.478000	31.244000	15.037000	32.286000	16.330000	12.994000	20.292000	11.720000	21.492000	31.717000	26.760000	32.248000	24.884000	33.684000	16.153000	9.233000	16.316000	10.783000	16.550000	
16.318000	6.126000	11.842000	6.282000	11.407000	16.217000	4.770000	31.853000	5.337000	27.823000	16.249000	9.997000	31.885000	15.058000	31.793000	16.947000	14.651000	20.145000	11.997000	21.464000	35.456000	24.154000	32.724000	31.257000	33.001000	16.405000	9.373000	15.657000	9.795000	15.690000	
16.109000	8.458000	13.354000	7.685000	12.786000	16.136000	5.816000	22.034000	6.259000	34.963000	17.937000	11.654000	37.773000	15.051000	36.868000	18.434000	15.549000	20.563000	12.024000	24.559000	38.651000	28.617000	34.180000	36.916000	35.768000	18.551000	9.398000	20.275000	12.051000	19.069000	
16.063000	5.568000	11.531000	5.990000	11.502000	17.247000	4.778000	22.167000	5.121000	16.208000	16.760000	9.161000	32.162000	14.983000	31.392000	16.847000	13.573000	19.821000	11.863000	16.409000	52.877000	24.735000	32.935000	28.661000	32.531000	14.742000	9.173000	15.886000	8.951000	18.803000	
14.392000	5.338000	11.455000	5.715000	11.715000	16.432000	4.817000	32.261000	4.527000	17.724000	18.009000	8.914000	32.406000	14.744000	31.307000	17.743000	13.772000	19.892000	11.973000	16.622000	24.141000	21.834000	34.092000	30.042000	32.744000	19.622000	8.845000	16.206000	10.322000	23.771000	
15.782000	6.291000	11.520000	5.710000	11.523000	17.428000	4.744000	25.595000	4.847000	18.442000	16.493000	9.193000	31.250000	15.023000	31.803000	16.704000	14.086000	19.428000	11.673000	16.290000	41.394000	29.791000	34.062000	27.520000	33.552000	14.543000	9.128000	16.340000	9.153000	16.658000	
16.157000	5.344000	11.362000	5.702000	11.839000	15.767000	5.337000	24.318000	4.750000	20.927000	18.116000	9.525000	31.976000	15.052000	31.697000	14.693000	12.670000	19.508000	11.454000	16.431000	37.422000	24.607000	33.255000	30.385000	35.155000	14.410000	9.256000	17.831000	10.459000	15.348000	
16.273000	5.751000	12.378000	6.621000	12.582000	16.446000	6.074000	35.593000	5.397000	26.070000	17.507000	10.485000	35.258000	15.264000	34.020000	19.046000	14.004000	20.419000	11.741000	16.390000	35.014000	32.206000	35.705000	44.071000	40.025000	17.920000	18.040000	26.645000	10.234000	17.092000	
16.316000	6.334000	13.493000	6.044000	12.073000	16.643000	5.468000	17.212000	4.895000	28.073000	15.618000	9.541000	32.431000	15.032000	32.012000	16.389000	12.870000	21.153000	11.661000	16.574000	36.931000	59.904000	33.853000	31.262000	36.454000	27.471000	10.616000	21.695000	12.647000	16.456000	
16.198000	5.849000	11.739000	5.960000	12.083000	17.005000	5.123000	15.341000	4.634000	31.667000	15.363000	9.734000	33.567000	15.392000	32.573000	17.108000	13.249000	21.228000	11.495000	19.155000	39.420000	20.166000	33.299000	29.557000	33.583000	9.793000	7.093000	18.159000	8.352000	17.284000	
16.006000	5.905000	11.428000	6.068000	11.236000	17.012000	5.290000	17.182000	4.626000	34.837000	20.123000	9.499000	34.707000	15.540000	31.733000	16.960000	15.140000	21.523000	11.619000	19.188000	35.721000	23.364000	33.574000	35.683000	33.843000	12.324000	6.211000	16.453000	10.404000	15.513000	
16.262000	8.946000	16.768000	8.055000	13.771000	23.150000	7.611000	24.865000	6.767000	20.527000	17.665000	13.075000	43.424000	16.409000	40.153000	22.926000	18.062000	25.931000	11.692000	22.816000	203.343000	36.728000	40.843000	38.916000	40.457000	15.604000	8.749000	17.656000	11.517000	20.315000	
16.463000	12.442000	18.460000	11.298000	17.133000	25.878000	10.435000	37.687000	8.953000	30.964000	24.604000	17.914000	49.041000	21.103000	49.842000	16.426000	20.842000	33.271000	16.237000	18.363000	340.518000	41.678000	48.466000	50.953000	49.455000	18.998000	12.529000	17.596000	15.303000	21.124000	
15.919000	8.195000	14.841000	7.458000	13.415000	12.812000	6.993000	19.580000	5.802000	24.483000	14.106000	12.610000	29.791000	13.822000	26.270000	13.478000	8.382000	25.203000	8.375000	17.577000	171.656000	30.016000	41.813000	37.107000	38.182000	12.719000	8.785000	17.683000	8.765000	19.486000	
16.271000	7.606000	13.073000	7.152000	12.804000	10.440000	5.991000	21.289000	5.211000	15.867000	15.180000	11.425000	26.006000	13.305000	24.501000	16.125000	7.530000	19.545000	10.433000	17.455000	32.304000	29.648000	35.604000	30.123000	38.222000	16.504000	8.000000	14.498000	10.469000	17.112000	
16.101000	7.494000	12.132000	7.203000	12.453000	12.473000	5.978000	23.697000	4.954000	19.616000	21.157000	11.083000	28.099000	12.759000	26.865000	13.512000	11.858000	19.235000	11.386000	17.439000	32.832000	25.514000	35.408000	25.770000	40.110000	16.495000	7.168000	16.254000	8.464000	19.204000	
16.172000	7.398000	12.143000	7.193000	12.852000	16.823000	6.091000	28.168000	5.092000	21.153000	16.320000	11.026000	28.706000	13.184000	31.356000	16.755000	11.554000	18.954000	11.527000	17.621000	67.650000	26.093000	37.678000	35.735000	36.680000	16.960000	7.628000	15.136000	10.348000	16.885000	
16.279000	7.092000	12.195000	7.651000	12.965000	19.145000	5.955000	28.204000	5.193000	22.004000	18.026000	10.900000	28.832000	14.942000	31.972000	17.007000	15.491000	19.167000	11.221000	18.986000	41.803000	26.095000	36.063000	26.214000	36.794000	16.431000	7.237000	16.084000	8.458000	19.127000	
16.431000	7.116000	12.164000	6.911000	12.581000	20.093000	6.060000	31.990000	5.306000	23.874000	17.021000	10.587000	28.354000	15.042000	31.838000	16.838000	12.738000	21.077000	11.105000	18.917000	46.763000	27.964000	36.275000	34.079000	37.625000	16.436000	7.232000	14.833000	10.668000	17.192000	
16.451000	6.327000	11.860000	6.978000	12.539000	23.115000	5.759000	18.835000	5.565000	28.964000	17.148000	10.423000	27.543000	14.473000	30.724000	16.827000	10.800000	20.910000	10.971000	18.622000	62.612000	27.034000	33.021000	26.078000	36.376000	16.585000	7.607000	15.948000	8.548000	18.289000	
16.162000	6.894000	12.187000	7.218000	12.957000	16.650000	5.895000	19.886000	5.746000	29.709000	17.021000	11.463000	29.464000	16.709000	32.551000	20.763000	14.839000	21.680000	11.094000	18.685000	35.770000	26.951000	32.907000	27.465000	37.581000	16.418000	11.189000	16.080000	10.177000	18.570000	
20.824000	11.310000	18.230000	11.372000	17.324000	18.246000	9.551000	27.572000	9.173000	22.433000	20.279000	16.535000	35.964000	17.585000	49.413000	25.143000	16.300000	25.017000	12.090000	20.700000	53.374000	39.056000	44.441000	35.169000	46.915000	20.080000	11.727000	21.140000	11.558000	24.834000	
12.158000	7.000000	13.892000	7.654000	13.288000	15.191000	5.680000	19.389000	5.624000	21.947000	15.375000	11.483000	26.862000	12.014000	34.887000	12.292000	10.322000	22.276000	10.637000	19.517000	108.478000	27.695000	33.196000	26.537000	36.907000	12.881000	7.028000	19.479000	10.144000	17.908000	
15.990000	10.931000	13.024000	6.348000	12.028000	16.581000	5.162000	19.421000	5.415000	22.942000	14.443000	10.273000	24.284000	12.115000	31.536000	11.417000	11.502000	20.787000	11.787000	18.194000	38.167000	25.173000	31.223000	25.067000	35.112000	16.020000	6.945000	17.460000	9.013000	17.395000	
15.987000	5.590000	12.491000	6.181000	11.994000	16.385000	4.751000	20.007000	5.173000	23.634000	16.822000	9.876000	23.621000	14.469000	31.436000	16.968000	11.962000	20.223000	11.681000	17.329000	21.013000	23.297000	31.165000	23.532000	34.051000	15.696000	6.864000	18.549000	9.271000	17.796000	
16.268000	4.978000	13.383000	6.006000	11.392000	16.031000	4.884000	21.276000	5.024000	24.911000	19.159000	8.491000	24.086000	14.230000	28.801000	15.273000	13.613000	19.962000	11.451000	16.946000	28.857000	25.180000	31.322000	25.969000	34.822000	16.945000	7.071000	14.888000	9.597000	15.007000	
16.506000	4.940000	12.673000	6.556000	11.513000	17.528000	4.547000	24.167000	4.945000	14.595000	16.358000	8.417000	23.149000	14.204000	28.161000	16.689000	12.796000	19.288000	11.229000	16.568000	33.045000	28.563000	33.223000	21.392000	35.006000	16.424000	7.472000	17.008000	8.359000	16.227000	
16.235000	5.978000	13.978000	5.896000	11.356000	23.665000	4.693000	30.523000	4.926000	16.688000	16.297000	8.451000	23.475000	14.070000	28.015000	16.653000	13.749000	21.234000	10.740000	20.869000	43.156000	22.248000	30.873000	22.473000	36.200000	16.520000	11.886000	16.219000	9.529000	15.950000	
16.785000	5.281000	16.924000	5.934000	11.408000	19.118000	4.843000	17.547000	5.042000	16.661000	17.271000	8.366000	22.656000	14.031000	29.176000	16.991000	12.145000	21.742000	10.166000	20.599000	69.149000	18.230000	30.972000	22.431000	34.522000	16.654000	7.774000	16.891000	8.103000	16.550000	
16.206000	5.449000	17.372000	6.052000	12.964000	14.248000	4.721000	19.969000	4.865000	21.494000	15.015000	8.725000	23.240000	14.067000	29.271000	18.145000	12.972000	22.302000	9.716000	20.360000	34.180000	18.964000	31.313000	20.688000	35.578000	16.510000	7.268000	17.850000	9.331000	16.788000	
16.624000	7.704000	18.559000	6.256000	13.173000	13.840000	4.990000	24.536000	5.094000	23.882000	16.836000	8.741000	24.808000	14.157000	29.992000	19.813000	11.450000	21.692000	9.398000	21.426000	20.416000	30.318000	31.724000	31.161000	35.369000	28.688000	23.790000	17.455000	11.361000	16.127000	
17.976000	18.923000	27.115000	10.202000	18.802000	16.655000	8.072000	43.793000	8.169000	33.249000	19.410000	14.665000	32.073000	16.505000	41.839000	17.332000	16.814000	28.562000	11.887000	32.549000	48.279000	38.663000	41.993000	39.218000	43.452000	18.006000	11.165000	23.429000	14.834000	23.070000	
22.465000	24.649000	33.746000	14.554000	24.704000	20.262000	11.227000	37.612000	11.753000	41.448000	25.536000	19.965000	38.662000	21.224000	53.055000	23.749000	17.195000	21.350000	16.043000	35.558000	55.316000	41.164000	49.051000	39.412000	54.176000	17.557000	13.521000	26.481000	16.909000	25.967000	
10.093000	8.917000	14.487000	7.151000	13.861000	9.483000	5.345000	14.872000	5.473000	21.702000	12.949000	9.777000	23.982000	10.349000	22.582000	6.920000	7.492000	15.429000	6.779000	18.411000	28.820000	23.062000	34.764000	32.694000	36.535000	8.752000	7.390000	20.140000	7.842000	18.364000	
14.836000	7.741000	21.911000	6.345000	15.053000	12.413000	6.551000	21.198000	7.100000	27.434000	16.831000	10.948000	27.172000	11.731000	23.400000	22.604000	10.429000	15.854000	7.378000	16.721000	46.918000	25.332000	39.622000	24.202000	41.854000	14.296000	9.139000	21.621000	12.416000	20.040000	
16.027000	9.854000	24.679000	8.782000	18.450000	17.030000	9.247000	28.218000	10.225000	23.068000	20.363000	13.698000	30.874000	16.565000	28.992000	17.596000	14.802000	17.822000	9.156000	18.948000	50.432000	28.982000	46.506000	28.998000	49.808000	16.950000	11.201000	23.548000	11.767000	23.970000	
16.762000	10.198000	21.388000	8.510000	15.783000	16.981000	6.585000	29.051000	6.595000	23.096000	15.424000	12.400000	28.160000	13.798000	28.108000	12.947000	11.094000	18.497000	8.043000	19.630000	46.534000	27.154000	38.550000	30.571000	37.765000	14.239000	8.918000	18.042000	11.034000	17.784000	
16.575000	8.184000	23.776000	8.085000	15.554000	16.506000	6.265000	28.431000	6.638000	29.613000	15.098000	12.972000	28.900000	12.880000	28.620000	15.470000	9.894000	19.624000	8.246000	23.876000	45.446000	31.687000	40.015000	26.854000	38.855000	16.066000	8.587000	20.325000	10.732000	20.151000	
16.549000	8.069000	23.152000	7.757000	15.528000	18.338000	6.498000	31.978000	6.259000	31.205000	19.878000	12.531000	28.596000	13.255000	28.480000	16.198000	9.796000	20.852000	7.761000	24.137000	53.474000	27.785000	36.412000	29.462000	36.577000	15.574000	8.816000	19.639000	9.542000	19.138000	
16.314000	7.494000	23.295000	7.601000	15.488000	14.468000	6.056000	20.707000	6.736000	35.236000	18.750000	12.137000	28.237000	12.250000	28.278000	20.123000	10.761000	19.731000	7.803000	24.621000	33.946000	26.706000	37.752000	29.250000	36.372000	17.128000	9.331000	19.092000	10.282000	18.740000	
16.247000	7.948000	22.487000	7.631000	15.516000	17.165000	5.847000	19.756000	6.500000	18.822000	16.327000	11.910000	27.626000	13.470000	28.482000	17.283000	11.746000	21.297000	8.378000	24.345000	27.438000	26.183000	35.695000	25.874000	36.202000	16.942000	9.366000	20.072000	9.529000	19.713000	
16.150000	9.084000	26.175000	9.134000	27.321000	16.204000	7.122000	27.757000	7.289000	24.499000	20.330000	14.354000	30.119000	14.975000	29.698000	18.299000	18.066000	20.526000	9.589000	25.184000	35.272000	28.091000	39.092000	28.306000	38.884000	18.621000	10.046000	22.419000	12.004000	20.828000	
16.161000	7.837000	22.400000	7.481000	14.984000	16.332000	5.918000	29.707000	6.214000	26.680000	15.225000	11.875000	27.959000	14.420000	28.408000	13.081000	23.381000	20.032000	9.609000	25.070000	38.169000	26.278000	35.423000	26.554000	35.505000	14.233000	8.326000	18.203000	10.961000	20.803000	
16.001000	7.058000	21.906000	7.231000	14.529000	17.023000	5.609000	16.857000	5.882000	26.218000	17.653000	11.175000	26.373000	14.688000	27.114000	19.364000	8.387000	19.814000	10.804000	24.964000	52.112000	28.003000	36.811000	26.960000	36.250000	16.362000	7.786000	19.798000	10.529000	21.113000	
16.249000	9.563000	31.510000	9.106000	17.146000	16.675000	7.593000	24.246000	7.700000	33.946000	17.521000	13.502000	29.609000	14.665000	30.161000	14.540000	13.600000	22.258000	10.741000	24.873000	50.539000	28.889000	46.273000	28.782000	44.710000	18.409000	10.960000	19.764000	12.094000	19.335000	
16.448000	9.354000	20.960000	9.077000	18.899000	16.355000	8.374000	28.234000	8.710000	41.357000	19.160000	14.490000	30.097000	14.883000	30.587000	17.653000	13.030000	21.239000	11.202000	21.862000	46.455000	28.720000	39.887000	28.933000	40.478000	17.149000	10.675000	22.225000	13.262000	21.636000	
16.431000	7.204000	16.255000	6.421000	13.721000	16.455000	5.180000	24.120000	5.941000	29.396000	14.668000	10.297000	24.824000	14.203000	26.018000	14.393000	9.029000	19.024000	11.059000	18.414000	36.319000	25.553000	33.823000	24.589000	34.661000	13.546000	6.921000	20.371000	9.065000	19.690000	
16.196000	6.342000	15.902000	6.289000	13.154000	17.039000	5.312000	28.215000	5.250000	30.625000	16.532000	10.490000	24.440000	14.797000	24.441000	18.472000	8.165000	18.649000	10.918000	17.727000	20.384000	23.686000	32.353000	25.894000	33.285000	16.623000	6.931000	16.933000	9.620000	16.267000	
16.279000	7.081000	16.470000	6.194000	12.933000	16.468000	5.098000	16.105000	5.473000	18.028000	15.547000	9.547000	24.466000	14.051000	25.132000	15.087000	10.196000	18.499000	11.215000	17.748000	31.443000	20.311000	32.804000	21.889000	33.251000	16.195000	6.951000	18.524000	9.988000	18.004000	
16.374000	7.562000	15.980000	5.871000	12.999000	16.424000	5.220000	18.245000	5.174000	18.880000	16.533000	9.667000	24.582000	14.335000	24.430000	19.670000	12.550000	18.871000	10.867000	17.780000	32.440000	18.625000	33.532000	20.338000	34.205000	17.375000	7.049000	16.655000	8.110000	16.918000	
16.416000	6.188000	15.985000	5.954000	13.279000	17.717000	5.386000	18.593000	5.129000	20.906000	16.894000	9.482000	24.374000	14.333000	29.990000	14.320000	12.861000	21.069000	10.759000	17.913000	25.906000	22.414000	33.166000	35.497000	35.391000	16.519000	6.366000	18.495000	9.990000	16.851000	
23.611000	11.007000	21.987000	9.433000	19.130000	20.903000	8.042000	56.702000	19.592000	54.712000	24.544000	16.269000	32.793000	19.343000	46.821000	33.248000	24.652000	38.968000	18.832000	39.969000	92.266000	26.448000	38.039000	28.325000	38.348000	27.639000	15.235000	19.742000	10.755000	19.027000	
11.445000	11.246000	22.070000	9.743000	20.699000	26.501000	9.056000	27.192000	9.475000	21.991000	21.865000	15.317000	32.957000	16.937000	45.936000	11.174000	10.785000	18.345000	10.539000	40.687000	56.595000	45.797000	47.294000	34.401000	44.226000	18.688000	12.651000	23.513000	15.493000	22.286000	
14.353000	7.097000	18.698000	7.051000	16.100000	13.986000	6.170000	17.841000	6.346000	18.390000	14.083000	11.154000	28.290000	14.764000	34.595000	9.870000	7.433000	18.073000	7.427000	17.574000	39.893000	26.820000	35.048000	27.820000	35.817000	9.520000	7.551000	20.364000	10.129000	19.620000	
16.143000	6.835000	18.270000	6.986000	16.806000	11.817000	5.547000	20.403000	5.678000	18.705000	15.385000	11.116000	27.275000	12.783000	35.808000	14.312000	8.551000	19.305000	6.996000	17.012000	30.224000	23.606000	35.950000	27.962000	35.701000	10.772000	7.567000	18.367000	9.682000	17.185000	
16.353000	9.116000	20.306000	8.637000	18.374000	12.173000	7.226000	28.349000	7.117000	26.879000	20.374000	13.505000	31.298000	14.318000	41.726000	18.888000	14.364000	18.604000	13.398000	17.752000	39.282000	32.245000	43.015000	28.881000	43.859000	17.925000	10.570000	21.069000	11.913000	20.967000	
16.557000	9.295000	21.271000	8.519000	19.406000	13.781000	7.385000	36.416000	7.518000	20.512000	19.907000	13.362000	31.034000	13.659000	39.455000	17.619000	12.657000	21.208000	11.127000	19.229000	43.981000	30.075000	40.725000	35.606000	41.353000	15.818000	10.747000	23.553000	11.932000	21.866000	
15.987000	6.082000	18.691000	6.236000	15.729000	16.305000	5.210000	21.645000	5.364000	20.396000	15.000000	9.874000	24.631000	9.985000	31.322000	13.521000	11.049000	20.579000	11.175000	17.733000	35.664000	23.803000	32.468000	22.051000	32.450000	15.234000	6.585000	15.818000	8.363000	15.433000	
16.193000	9.817000	22.585000	9.117000	20.250000	16.845000	7.986000	30.836000	8.343000	25.778000	16.889000	13.589000	28.433000	14.582000	39.504000	21.876000	16.478000	20.504000	11.073000	18.972000	58.479000	31.240000	47.017000	52.219000	40.345000	21.646000	11.542000	25.714000	14.348000	24.299000	
16.248000	6.047000	19.940000	6.188000	16.493000	15.520000	5.513000	19.936000	5.486000	22.114000	16.705000	9.860000	24.101000	14.330000	33.502000	12.265000	9.906000	21.058000	11.565000	18.227000	35.682000	26.744000	34.167000	24.784000	32.429000	11.559000	6.696000	16.984000	9.491000	16.247000	
17.315000	6.759000	21.167000	6.677000	17.409000	17.429000	5.423000	19.975000	5.556000	24.931000	16.659000	10.563000	25.010000	14.637000	32.875000	17.160000	13.317000	20.252000	10.928000	18.047000	33.451000	25.688000	34.585000	33.550000	33.006000	16.596000	7.498000	18.191000	8.575000	17.449000	
